SusanS, 12, f, w, 12, utica, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	0	EVEN	495.0	1966.0	565.736	565.713	565.782	0.069	6	4	4	2	1	0			495.0	1931.0	495.0	1967.0	490.0	1953.0	483.0	1931.0	473.0	1899.0	4	
AY	1	TIE	932.0	1675.0	565.987	565.982	566.152	0.17	41	0	0	0	3	0			877.0	1750.0	797.0	1955.0	689.0	2091.0	573.0	2103.0	482.0	1838.0	5	
AE	1	AT	589.0	1719.0	566.333	566.313	566.373	0.06	3	1	4	1	0	0			593.0	1718.0	588.0	1719.0	570.0	1711.0	546.0	1702.0	515.0	1691.0	6	
AA	1	BOTTOM	862.0	1512.0	566.629	566.563	566.762	0.199	5	1	4	1	1	1			807.0	1492.0	873.0	1518.0	880.0	1520.0	864.0	1546.0	804.0	1552.0	6	
AY	1	MY	715.0	1795.0	568.866	568.863	568.964	0.101	41	0	0	0	2	0			664.0	1923.0	583.0	2048.0	514.0	2134.0	478.0	1890.0	501.0	1421.0	5	
EH	2	GIRLFRIEND	600.0	1627.0	569.37	569.334	569.443	0.109	2	4	4	2	8	3			572.0	1626.0	604.0	1628.0	605.0	1641.0	586.0	1663.0	563.0	1706.0	5	
AE	1	JAN	507.0	2583.0	570.296	570.233	570.423	0.19	33	4	4	2	5	0			442.0	2596.0	514.0	2578.0	566.0	2535.0	567.0	2334.0	593.0	2150.0	4	
AA	1	GOT	798.0	1812.0	570.649	570.582	570.782	0.2	5	1	4	1	6	0			729.0	1829.0	803.0	1795.0	832.0	1712.0	791.0	1556.0	630.0	1407.0	6	
EH	1	DETENTION	648.0	1749.0	571.022	571.002	571.062	0.06	2	4	4	2	3	4			682.0	1737.0	644.0	1750.0	616.0	1757.0	592.0	1768.0	568.0	1790.0	4	
IY	1	SHE	446.0	2286.0	571.957	571.91	572.05	0.14	12	0	0	0	5	0			464.0	2281.0	443.0	2275.0	425.0	2037.0	417.0	1696.0	479.0	1645.0	4	
AE	1	HAD	683.0	2142.0	572.136	572.099	572.21	0.111	3	1	4	2	0	0			627.0	2170.0	687.0	2139.0	700.0	2101.0	633.0	2041.0	543.0	1997.0	4	
AH	0	TO	522.0	1684.0	572.349	572.309	572.429	0.12	6	0	0	0	3	0			504.0	1682.0	524.0	1679.0	543.0	1606.0	570.0	1578.0	566.0	1331.0	4	
EY	1	STAY	632.0	2222.0	572.684	572.629	572.74	0.111	22	0	0	0	3	0			616.0	1956.0	612.0	2094.0	632.0	2222.0	692.0	2325.0	712.0	2053.0	4	
IH	1	SIX	677.0	1702.0	573.093	573.049	573.18	0.131	1	1	6	1	3	3			648.0	1649.0	675.0	1708.0	721.0	1749.0	668.0	1786.0	751.0	1799.0	5	
AA	1	GOT	743.0	1885.0	574.204	574.181	574.251	0.07	5	1	4	1	6	0			674.0	1905.0	749.0	1883.0	786.0	1852.0	798.0	1808.0	800.0	1746.0	5	
EH	1	WEAR	510.0	1554.0	574.443	574.42	574.49	0.07	24	6	4	2	9	0			507.0	1474.0	509.0	1562.0	499.0	1645.0	485.0	1693.0	475.0	1722.0	5	
AA	1	SOCKS	875.0	1582.0	574.717	574.66	574.83	0.17	5	1	6	1	3	3			776.0	1511.0	882.0	1583.0	916.0	1580.0	914.0	1593.0	875.0	1617.0	6	
OW	1	NO	505.0	1198.0	575.057	575.041	575.15	0.109	63	0	0	0	4	0			506.0	1139.0	507.0	1104.0	500.0	1020.0	512.0	929.0	482.0	1198.0	6	
AA	2	FLIPFLOPS	899.0	1510.0	575.554	575.521	575.62	0.099	5	1	1	1	8	3			896.0	1494.0	900.0	1512.0	873.0	1506.0	807.0	1452.0	792.0	1409.0	4	
UW	1	STUPID	411.0	1448.0	577.453	577.43	577.499	0.069	82	1	1	1	3	1			414.0	1563.0	411.0	1431.0	412.0	1328.0	402.0	1293.0	473.0	1436.0	5	
AH	1	THE	840.0	1412.0	578.667	578.644	578.714	0.07	6	0	0	0	3	0			833.0	1424.0	840.0	1409.0	837.0	1358.0	831.0	1330.0	839.0	1391.0	5	
AO	1	HALL	861.0	1323.0	578.787	578.764	578.834	0.07	53	5	4	2	0	0			859.0	1340.0	861.0	1321.0	872.0	1292.0	887.0	1260.0	881.0	1205.0	5	
AA	1	MONITOR	999.0	1622.0	579.024	578.984	579.103	0.119	5	4	4	2	2	2			974.0	1586.0	1000.0	1627.0	1001.0	1673.0	971.0	1695.0	876.0	1688.0	4	
AH	0	MONITOR	480.0	1721.0	579.177	579.154	579.223	0.069	6	1	4	1	4	1			480.0	1717.0	480.0	1721.0	473.0	1716.0	457.0	1707.0	438.0	1683.0	5	
ER	0	MONITOR	543.0	1803.0	579.406	579.353	579.513	0.16	94	0	0	0	3	0			553.0	1788.0	541.0	1806.0	549.0	1820.0	544.0	1830.0	486.0	1830.0	5	
AO	1	STALKS	765.0	1328.0	580.042	579.992	580.142	0.15	53	1	6	1	3	3			730.0	1407.0	767.0	1325.0	783.0	1319.0	762.0	1326.0	757.0	1191.0	6	
AW	1	OUT	826.0	1652.0	581.458	581.451	581.601	0.15	42	1	4	1	0	0			810.0	1491.0	788.0	1465.0	774.0	1372.0	711.0	1299.0	529.0	1178.0	5	
AE	1	LAST	730.0	1968.0	582.751	582.707	582.838	0.131	33	3	4	1	7	0			712.0	1956.0	732.0	1965.0	732.0	1925.0	692.0	1927.0	654.0	1862.0	4	
IY	1	WEEK	395.0	2756.0	583.037	582.987	583.137	0.15	11	1	6	1	9	0			407.0	2585.0	394.0	2753.0	393.0	2728.0	398.0	2749.0	398.0	2817.0	3	
AA	1	JOHN	956.0	1743.0	583.374	583.337	583.447	0.11	5	4	4	2	5	0			822.0	1803.0	963.0	1740.0	1024.0	1690.0	975.0	1699.0	856.0	1755.0	4	
AA	1	GOT	728.0	1850.0	583.574	583.547	583.627	0.08	5	1	4	1	6	0			659.0	1895.0	732.0	1844.0	764.0	1798.0	778.0	1768.0	775.0	1633.0	5	
EH	1	SUSPENDED	835.0	1545.0	583.944	583.917	583.998	0.081	2	4	4	2	1	4			780.0	1521.0	839.0	1548.0	853.0	1578.0	832.0	1615.0	765.0	1639.0	4	
AH	0	SUSPENDED	471.0	1807.0	584.151	584.127	584.198	0.071	6	1	4	2	3	0			482.0	1802.0	470.0	1808.0	456.0	1804.0	440.0	1790.0	415.0	1770.0	4	
EH	1	SAID	598.0	1753.0	585.067	585.041	585.12	0.079	2	1	4	2	3	0			561.0	1750.0	605.0	1751.0	618.0	1714.0	591.0	1657.0	538.0	1599.0	4	
EH	1	DRESS	715.0	1614.0	585.41	585.37	585.49	0.12	2	3	4	1	8	0			637.0	1657.0	719.0	1609.0	748.0	1557.0	757.0	1526.0	743.0	1465.0	4	
OW	1	CODE	595.0	1086.0	585.715	585.7	585.83	0.13	62	1	4	2	6	0			519.0	1041.0	527.0	991.0	481.0	959.0	447.0	1000.0	404.0	1108.0	6	
AH	1	SUCKS	803.0	1372.0	586.081	586.041	586.16	0.119	6	1	6	1	3	3			759.0	1352.0	804.0	1375.0	811.0	1362.0	805.0	1351.0	774.0	1339.0	4	
AY	1	I	749.0	1808.0	587.167	587.127	587.208	0.081	41	0	0	0	0	0		m	571.0	1861.0	645.0	1845.0	749.0	1808.0	814.0	1700.0	728.0	1603.0	4	
OW	1	DON'T	525.0	1335.0	587.25	587.228	587.318	0.09	62	4	4	2	3	0			520.0	1360.0	539.0	1263.0	555.0	1186.0	556.0	1160.0	550.0	1141.0	6	
IY	1	SEE	409.0	2043.0	587.48	587.457	587.527	0.07	12	0	0	0	3	0			413.0	2110.0	409.0	2031.0	408.0	1861.0	411.0	1691.0	415.0	1547.0	4	
AE	1	THAT	729.0	1901.0	588.168	588.108	588.287	0.179	3	1	4	1	3	0			678.0	1871.0	732.0	1900.0	760.0	1887.0	740.0	1894.0	700.0	1979.0	4	
AA	1	FATHER	833.0	1535.0	589.771	589.727	589.858	0.131	43	3	3	2	1	1			818.0	1514.0	835.0	1537.0	810.0	1538.0	744.0	1527.0	672.0	1514.0	4	
EH	1	SAYS	514.0	1500.0	590.088	590.068	590.128	0.06	2	3	4	2	3	0			515.0	1511.0	512.0	1499.0	539.0	1409.0	645.0	1431.0	721.0	1534.0	5	
AE	1	THAT	610.0	1955.0	590.281	590.248	590.347	0.099	3	1	4	1	3	0			592.0	1884.0	610.0	1963.0	608.0	2008.0	586.0	2046.0	566.0	2077.0	4	
OW	1	KNOW	517.0	1529.0	590.513	590.498	590.557	0.059	63	0	0	0	4	0			513.0	1546.0	530.0	1478.0	538.0	1423.0	540.0	1360.0	537.0	1319.0	4	
AY	1	I	574.0	1812.0	590.681	590.647	590.748	0.101	41	0	0	0	0	0			565.0	1689.0	574.0	1823.0	558.0	1963.0	511.0	2081.0	494.0	2208.0	4	
IY	1	MEAN	544.0	2941.0	590.89	590.847	590.977	0.13	11	4	4	2	2	0			512.0	2911.0	542.0	2942.0	509.0	2901.0	510.0	2941.0	508.0	3008.0	4	
OW	1	SO	506.0	1258.0	591.535	591.518	591.617	0.099	63	0	0	0	3	0			505.0	1227.0	508.0	1076.0	485.0	1047.0	457.0	1054.0	446.0	1114.0	5	
AE	1	THAT	703.0	1847.0	592.041	592.008	592.108	0.1	3	1	4	1	3	0			699.0	1851.0	702.0	1847.0	686.0	1835.0	645.0	1776.0	551.0	1707.0	4	
AA	1	PROBABLY	891.0	1723.0	596.864	596.847	596.898	0.051	5	1	1	2	8	1			889.0	1739.0	891.0	1722.0	894.0	1724.0	896.0	1723.0	900.0	1728.0	4	
IY	0	PROBABLY	465.0	1954.0	597.028	596.998	597.087	0.089	12	0	0	0	8	0			526.0	1880.0	460.0	1955.0	399.0	1889.0	338.0	1629.0	341.0	1547.0	5	
IY	1	BE	397.0	2659.0	597.157	597.127	597.217	0.09	12	0	0	0	1	0			394.0	2571.0	396.0	2661.0	390.0	2673.0	400.0	2668.0	409.0	2598.0	4	
IY	0	PRETTY	497.0	2298.0	597.477	597.437	597.557	0.12	12	0	0	0	3	0			471.0	2140.0	499.0	2313.0	499.0	2468.0	498.0	2662.0	527.0	2175.0	4	
IH	1	PRETTY	413.0	2149.0	598.617	598.59	598.671	0.081	1	1	4	1	8	1			403.0	2218.0	414.0	2135.0	407.0	2091.0	383.0	2315.0	383.0	2452.0	4	
AH	1	TOUGH	808.0	1437.0	598.808	598.761	598.901	0.14	6	3	2	1	3	0			725.0	1567.0	815.0	1430.0	848.0	1386.0	837.0	1361.0	798.0	1320.0	5	
AE	1	HAVE	689.0	2011.0	600.096	600.066	600.156	0.09	3	3	2	2	0	0			682.0	2027.0	689.0	2008.0	707.0	1940.0	738.0	1864.0	755.0	1812.0	5	
AH	0	TO	434.0	1281.0	600.272	600.255	600.306	0.051	6	0	0	0	3	0			433.0	1307.0	434.0	1275.0	433.0	1228.0	430.0	1168.0	423.0	1105.0	6	
EH	1	WEAR	539.0	1779.0	600.428	600.375	600.535	0.16	24	6	4	2	9	0			539.0	1674.0	537.0	1787.0	515.0	1811.0	491.0	1809.0	477.0	1816.0	5	
UW	1	SHOES	361.0	1265.0	601.749	601.689	601.868	0.179	72	3	4	2	5	0			377.0	1453.0	360.0	1253.0	354.0	1307.0	357.0	1399.0	342.0	1514.0	5	
AA	1	SOCKS	891.0	1543.0	602.195	602.148	602.288	0.14	5	1	6	1	3	3			817.0	1571.0	901.0	1543.0	970.0	1556.0	982.0	1556.0	1026.0	1559.0	4	
EH	1	EVERY	837.0	1653.0	602.625	602.588	602.699	0.111	2	3	2	2	0	1			828.0	1632.0	836.0	1654.0	829.0	1646.0	800.0	1636.0	729.0	1617.0	4	
IY	0	EVERY	358.0	1930.0	602.818	602.798	602.858	0.06	12	0	0	0	8	0			363.0	1921.0	357.0	1929.0	348.0	1919.0	335.0	1896.0	319.0	1834.0	5	
EY	1	DAY	701.0	1967.0	602.973	602.898	603.098	0.2	22	0	0	0	3	0			647.0	1903.0	698.0	1958.0	669.0	1986.0	594.0	2225.0	505.0	2354.0	4	
AY	1	I	838.0	1522.0	604.722	604.735	604.824	0.089	41	0	0	0	0	0		s	767.0	1698.0	714.0	1805.0	669.0	1907.0	590.0	1853.0	488.0	1547.0	5	
AA	2	FLIPFLOPS	811.0	1235.0	605.328	605.295	605.394	0.099	5	1	1	1	8	3			799.0	1171.0	811.0	1240.0	802.0	1267.0	808.0	1286.0	825.0	1308.0	6	
EH	1	EVERY	642.0	1470.0	605.537	605.504	605.604	0.1	2	3	2	2	0	2			534.0	1444.0	656.0	1470.0	736.0	1486.0	748.0	1505.0	694.0	1504.0	5	
ER	0	EVERY	425.0	1521.0	605.661	605.644	605.694	0.05	94	0	0	0	1	1			436.0	1559.0	425.0	1521.0	407.0	1497.0	399.0	1472.0	399.0	1485.0	6	
IY	0	EVERY	388.0	2030.0	605.714	605.694	605.754	0.06	12	0	0	0	7	0			397.0	1985.0	387.0	2031.0	468.0	2001.0	630.0	1913.0	612.0	1787.0	5	
EY	1	DAY	584.0	2023.0	605.844	605.774	605.934	0.16	22	0	0	0	3	0			507.0	1983.0	565.0	1998.0	574.0	2040.0	565.0	2052.0	549.0	2076.0	4	
EH	1	EXCEPT	723.0	1677.0	606.108	606.075	606.174	0.099	2	1	1	1	3	3			689.0	1762.0	727.0	1669.0	742.0	1603.0	727.0	1583.0	704.0	1682.0	5	
AY	1	I	884.0	1643.0	615.288	615.244	615.375	0.131	41	0	0	0	0	0		m	684.0	1520.0	884.0	1644.0	853.0	1296.0	826.0	1269.0	788.0	1483.0	6	
OW	1	DON'T	635.0	1285.0	615.412	615.405	615.524	0.119	62	4	4	2	3	0			605.0	1153.0	554.0	997.0	520.0	965.0	513.0	992.0	520.0	1178.0	6	
AE	1	HAVE	810.0	1846.0	615.614	615.584	615.675	0.091	3	3	2	2	0	0			830.0	1909.0	805.0	1832.0	771.0	1746.0	731.0	1668.0	702.0	1594.0	5	
UW	1	STUPID	372.0	1450.0	615.971	615.954	616.004	0.05	82	1	1	1	3	1			369.0	1470.0	372.0	1450.0	377.0	1437.0	385.0	1434.0	406.0	1442.0	6	
EH	1	DRESS	646.0	1575.0	616.231	616.194	616.305	0.111	2	3	4	1	8	0			553.0	1616.0	658.0	1573.0	710.0	1582.0	746.0	1584.0	809.0	1695.0	5	
OW	1	CODE	504.0	1203.0	616.525	616.504	616.595	0.091	62	1	4	2	6	0			505.0	1196.0	520.0	1179.0	513.0	1219.0	490.0	1309.0	466.0	1446.0	5	
IY	1	EITHER	425.0	2269.0	616.698	616.654	616.785	0.131	11	3	3	2	0	1			419.0	2175.0	426.0	2284.0	421.0	2342.0	403.0	2261.0	410.0	2131.0	4	
ER	0	EITHER	574.0	1764.0	616.861	616.825	616.934	0.109	94	0	0	0	3	0			569.0	1765.0	574.0	1767.0	571.0	1651.0	557.0	1497.0	532.0	1608.0	6	
IY	0	PRETTY	420.0	2712.0	618.544	618.484	618.664	0.18	12	0	0	0	3	0			431.0	2660.0	419.0	2722.0	410.0	2852.0	409.0	3077.0	1366.0	3383.0	3	
AY	0	DIVERSE	673.0	1881.0	618.856	618.814	618.924	0.11	41	3	2	2	3	1		m	620.0	1833.0	671.0	1869.0	656.0	1914.0	593.0	1920.0	513.0	1790.0	5	
ER	1	DIVERSE	512.0	1428.0	619.04	619.003	619.113	0.11	94	3	4	1	1	0			478.0	1348.0	516.0	1433.0	528.0	1495.0	479.0	1530.0	480.0	1485.0	6	
UW	1	SCHOOL	417.0	896.0	619.33	619.313	619.363	0.05	72	5	4	2	6	0			421.0	942.0	417.0	896.0	416.0	854.0	422.0	864.0	430.0	873.0	6	
AH	2	WHATEVER	529.0	1410.0	620.073	620.033	620.154	0.121	6	1	4	1	9	2			442.0	1228.0	543.0	1415.0	688.0	1448.0	725.0	1406.0	703.0	1366.0	6	
AA	1	WANT	961.0	1473.0	620.573	620.493	620.733	0.24	5	4	4	2	9	3			874.0	1403.0	966.0	1483.0	993.0	1526.0	1015.0	1556.0	1019.0	1582.0	4	
EH	1	THERE	625.0	1870.0	624.535	624.492	624.622	0.13	24	6	4	2	3	0			583.0	1836.0	628.0	1868.0	654.0	1772.0	673.0	1710.0	686.0	1691.0	5	
AA	1	ARE	1007.0	1484.0	624.689	624.652	624.762	0.11	44	6	4	2	0	0			956.0	1494.0	1008.0	1485.0	963.0	1524.0	834.0	1553.0	700.0	1547.0	5	
AH	0	LIMITS	547.0	1787.0	625.058	625.041	625.091	0.05	6	1	4	1	2	3			550.0	1790.0	547.0	1787.0	536.0	1774.0	522.0	1777.0	506.0	1772.0	4	
AA	1	ON	911.0	1341.0	625.244	625.201	625.331	0.13	53	4	4	2	0	0			902.0	1430.0	899.0	1330.0	718.0	1160.0	615.0	935.0	683.0	2262.0	4	
IY	1	WE	375.0	2587.0	625.592	625.562	625.651	0.089	12	0	0	0	9	0			743.0	2838.0	374.0	2609.0	359.0	2743.0	342.0	2768.0	340.0	2787.0	3	
IH	1	GET	509.0	2176.0	625.691	625.671	625.731	0.06	1	1	4	1	6	0			489.0	2256.0	510.0	2169.0	516.0	2091.0	512.0	2002.0	501.0	1912.0	4	
UW	1	TO	479.0	1127.0	625.868	625.861	625.911	0.05	73	0	0	0	3	0			479.0	1127.0	468.0	1088.0	446.0	1027.0	440.0	968.0	440.0	938.0	6	
EH	1	WEAR	629.0	1773.0	625.998	625.971	626.052	0.081	24	6	4	2	9	0			611.0	1714.0	631.0	1778.0	652.0	1823.0	657.0	1836.0	642.0	1844.0	5	
OW	1	NO	594.0	1435.0	626.826	626.801	627.011	0.21	63	0	0	0	4	0			672.0	1259.0	622.0	1109.0	561.0	979.0	509.0	826.0	455.0	743.0	5	
IY	1	REVEALING	409.0	2888.0	627.277	627.23	627.37	0.14	11	5	4	2	1	1			381.0	2674.0	415.0	2906.0	475.0	3055.0	534.0	3224.0	962.0	3141.0	3	
IH	0	REVEALING	484.0	1649.0	627.487	627.47	627.52	0.05	1	4	6	2	7	0			487.0	1570.0	484.0	1649.0	480.0	1804.0	475.0	1943.0	470.0	2119.0	4	
AH	1	STUFF	855.0	1342.0	627.867	627.78	628.04	0.26	6	3	2	1	3	0			891.0	1366.0	854.0	1336.0	816.0	1298.0	849.0	1302.0	811.0	1225.0	4	
OW	1	KNOW	552.0	1352.0	629.059	629.04	629.12	0.08	63	0	0	0	4	0			549.0	1371.0	563.0	1313.0	582.0	1293.0	576.0	1291.0	554.0	1290.0	6	
AE	1	CAN'T	471.0	2628.0	629.628	629.598	629.689	0.091	33	4	4	2	6	3			443.0	2710.0	479.0	2620.0	531.0	2508.0	572.0	2264.0	604.0	2041.0	4	
AY	1	LIKE	644.0	1466.0	629.914	629.878	630.008	0.13	47	1	6	1	7	0			639.0	1350.0	644.0	1578.0	619.0	1883.0	544.0	2207.0	445.0	2433.0	5	
AH	1	THE	626.0	1470.0	630.188	630.148	630.268	0.12	6	0	0	0	3	0			608.0	1549.0	624.0	1456.0	595.0	1385.0	587.0	1360.0	568.0	1342.0	5	
AH	1	BUTT	708.0	1162.0	630.598	630.558	630.678	0.12	6	1	4	1	1	0			635.0	935.0	710.0	1176.0	709.0	1292.0	679.0	1408.0	604.0	1556.0	6	
AO	1	SHORTS	502.0	921.0	630.909	630.869	630.988	0.119	64	6	4	2	5	3			490.0	983.0	502.0	921.0	514.0	952.0	525.0	1001.0	557.0	1076.0	6	
AH	1	BUTT	694.0	1064.0	632.127	632.094	632.194	0.1	6	1	4	1	1	0			616.0	1060.0	711.0	1070.0	793.0	1117.0	778.0	1154.0	792.0	1212.0	6	
AW	1	OUT	914.0	1767.0	632.538	632.513	632.653	0.14	42	1	4	1	0	0			936.0	1728.0	980.0	1547.0	954.0	1373.0	910.0	1216.0	725.0	1029.0	4	
AH	1	OF	529.0	1194.0	632.743	632.683	632.863	0.18	6	3	2	2	0	0			562.0	1132.0	528.0	1197.0	520.0	1244.0	508.0	1270.0	487.0	1241.0	5	
AE	1	THAT'S	631.0	1634.0	635.789	635.769	635.829	0.06	3	1	4	1	3	3			654.0	1651.0	628.0	1631.0	604.0	1603.0	560.0	1609.0	504.0	1743.0	4	
IY	1	REASONABLE	396.0	2436.0	636.056	636.029	636.11	0.081	11	3	4	2	7	2			409.0	2284.0	395.0	2438.0	391.0	2295.0	388.0	2048.0	376.0	1997.0	4	
AH	0	REASONABLE	456.0	1237.0	636.256	636.239	636.29	0.051	6	1	1	2	4	1			456.0	1258.0	455.0	1231.0	448.0	1202.0	430.0	1308.0	413.0	1391.0	5	
AH	0	REASONABLE	618.0	1056.0	636.412	636.369	636.499	0.13	6	5	4	2	1	0			603.0	1073.0	616.0	1054.0	585.0	1026.0	607.0	991.0	761.0	1088.0	5	
IH	1	FLIPFLOPS	531.0	1301.0	637.71	637.693	637.744	0.051	1	1	1	1	8	4			542.0	1307.0	528.0	1299.0	500.0	1279.0	476.0	1261.0	452.0	1249.0	6	
AA	2	FLIPFLOPS	879.0	1363.0	637.926	637.903	637.973	0.07	5	1	1	1	8	3			864.0	1359.0	879.0	1363.0	862.0	1356.0	801.0	1331.0	673.0	1296.0	4	
AY	1	I	893.0	1801.0	649.16	649.121	649.23	0.109	41	0	0	0	0	0		s	897.0	2011.0	896.0	1792.0	838.0	1891.0	745.0	1933.0	656.0	1930.0	4	
IY	0	REALLY	585.0	1853.0	649.414	649.391	649.461	0.07	12	0	0	0	7	0			585.0	1764.0	585.0	1863.0	590.0	1976.0	586.0	1752.0	567.0	1724.0	5	
OW	1	DON'T	648.0	1384.0	649.535	649.501	649.64	0.139	62	4	4	2	3	3			605.0	1376.0	725.0	1306.0	754.0	1163.0	731.0	1094.0	562.0	1061.0	6	
OW	1	KNOW	808.0	1096.0	649.808	649.801	649.89	0.089	63	0	0	0	4	0			753.0	1066.0	611.0	1004.0	523.0	988.0	469.0	960.0	467.0	942.0	5	
AA	1	LOT	703.0	1127.0	650.882	650.812	651.023	0.211	5	1	4	1	7	0			637.0	1033.0	721.0	1128.0	872.0	1285.0	901.0	1454.0	873.0	1458.0	5	
AY	1	I'VE	816.0	1724.0	651.988	651.966	652.087	0.121	41	3	2	2	0	0		s	815.0	1736.0	773.0	1811.0	672.0	1796.0	562.0	1649.0	487.0	1673.0	4	
AO	1	TALKED	911.0	1287.0	652.337	652.307	652.396	0.089	53	1	6	1	3	3			903.0	1280.0	914.0	1288.0	933.0	1281.0	924.0	1284.0	901.0	1294.0	4	
UW	1	TO	437.0	1657.0	652.593	652.586	652.736	0.15	73	0	0	0	3	0			449.0	1536.0	468.0	1265.0	459.0	1098.0	414.0	963.0	412.0	1061.0	5	
AH	0	IN	395.0	1322.0	652.997	652.967	653.056	0.089	6	4	4	2	0	0			609.0	1590.0	406.0	1323.0	404.0	1333.0	390.0	1323.0	377.0	1329.0	5	
IH	1	SYRACUSE	499.0	1822.0	653.169	653.126	653.256	0.13	14	6	4	2	3	2			530.0	1764.0	497.0	1844.0	542.0	1944.0	585.0	1788.0	566.0	1830.0	5	
UW	2	SYRACUSE	438.0	1759.0	653.47	653.427	653.556	0.129	72	3	4	2	9	0			443.0	1871.0	439.0	1739.0	465.0	1591.0	429.0	1440.0	417.0	1301.0	5	
OW	1	SO	740.0	1285.0	654.818	654.785	655.045	0.26	63	0	0	0	3	0			793.0	1259.0	803.0	1171.0	704.0	1039.0	709.0	1948.0	737.0	2984.0	4	
AY	1	I	813.0	1582.0	660.531	660.493	660.583	0.09	41	0	0	0	0	0		m	802.0	1534.0	812.0	1574.0	811.0	1583.0	813.0	1572.0	803.0	1528.0	4	
OW	1	DON'T	630.0	1227.0	660.61	660.603	660.703	0.1	62	4	4	2	3	0			614.0	1175.0	599.0	1107.0	602.0	1060.0	512.0	1043.0	494.0	1364.0	5	
OW	1	KNOW	619.0	1165.0	660.785	660.773	660.823	0.05	63	0	0	0	4	0			619.0	1165.0	627.0	1157.0	647.0	1156.0	668.0	1265.0	686.0	1401.0	6	
AH	1	ENOUGH	897.0	1395.0	661.015	660.992	661.062	0.07	6	3	2	1	4	0			877.0	1437.0	898.0	1390.0	874.0	1337.0	842.0	1307.0	843.0	1305.0	5	
IY	1	PEOPLE	413.0	2561.0	661.259	661.232	661.312	0.08	11	1	1	1	1	1			410.0	2598.0	414.0	2556.0	414.0	2450.0	409.0	2238.0	392.0	2041.0	4	
EH	1	THERE	673.0	1837.0	661.559	661.522	661.632	0.11	24	6	4	2	3	0			664.0	1801.0	673.0	1835.0	678.0	1803.0	692.0	1784.0	704.0	1749.0	5	
AY	1	I'VE	791.0	1700.0	661.692	661.662	661.762	0.1	41	3	2	2	0	0		s	790.0	1713.0	787.0	1690.0	762.0	1711.0	732.0	1751.0	676.0	1718.0	4	
OW	1	ONLY	518.0	962.0	661.847	661.822	661.923	0.101	62	4	4	2	0	1			508.0	976.0	537.0	934.0	566.0	889.0	547.0	820.0	502.0	807.0	6	
IY	0	ONLY	432.0	2204.0	662.019	661.993	662.072	0.079	12	0	0	0	7	0			435.0	2138.0	431.0	2184.0	422.0	1991.0	404.0	1925.0	403.0	2044.0	4	
EH	1	WENT	859.0	1473.0	662.149	662.132	662.183	0.051	2	4	4	2	9	3			854.0	1458.0	860.0	1475.0	859.0	1491.0	841.0	1502.0	817.0	1513.0	4	
EH	1	THERE	687.0	1925.0	662.392	662.332	662.513	0.181	24	6	4	2	3	0			698.0	1893.0	684.0	1927.0	674.0	1864.0	657.0	1738.0	609.0	1652.0	5	
AA	1	SHOPPING	951.0	1589.0	665.873	665.826	665.967	0.141	5	1	1	1	5	1			888.0	1620.0	953.0	1587.0	944.0	1544.0	906.0	1523.0	777.0	1426.0	4	
AH	1	STUFF	672.0	1281.0	666.766	666.746	666.807	0.061	6	3	2	1	3	0			625.0	1302.0	677.0	1279.0	700.0	1268.0	678.0	1244.0	657.0	1224.0	5	
AY	1	LIKE	635.0	1309.0	666.957	666.966	667.036	0.07	47	1	6	1	7	0			597.0	1615.0	547.0	1515.0	489.0	1222.0	436.0	986.0	384.0	1054.0	6	
AE	1	THAT	714.0	1978.0	667.223	667.146	667.376	0.23	3	1	4	1	3	0			685.0	1927.0	717.0	1981.0	767.0	1853.0	801.0	1712.0	765.0	1604.0	4	
EY	1	THEY	532.0	2244.0	671.33	671.318	671.418	0.1	22	0	0	0	3	0			514.0	2274.0	464.0	2318.0	417.0	2417.0	396.0	2447.0	396.0	2304.0	4	
AO	1	TALK	776.0	1436.0	671.508	671.478	671.568	0.09	53	1	6	1	3	0			734.0	1425.0	779.0	1431.0	806.0	1368.0	807.0	1336.0	791.0	1327.0	5	
IH	1	DIFFERENT	455.0	2079.0	671.707	671.677	671.767	0.09	1	3	2	1	3	2			506.0	2216.0	456.0	2073.0	489.0	1998.0	558.0	1971.0	616.0	2018.0	4	
ER	0	DIFFERENT	580.0	1337.0	671.901	671.877	671.948	0.071	94	0	0	0	1	1			462.0	1259.0	585.0	1347.0	619.0	1433.0	627.0	1476.0	634.0	1540.0	6	
AE	1	THAT'S	703.0	1946.0	672.785	672.751	672.852	0.101	3	1	4	1	3	3			702.0	1977.0	703.0	1939.0	699.0	1846.0	673.0	1742.0	615.0	1624.0	4	
IH	1	THING	506.0	2551.0	673.241	673.211	673.301	0.09	1	4	6	2	3	0			498.0	2480.0	509.0	2556.0	550.0	2592.0	560.0	2556.0	575.0	2476.0	4	
AY	2	REALIZED	777.0	1251.0	673.689	673.631	673.822	0.191	41	3	4	2	7	3		m	762.0	1402.0	767.0	1145.0	695.0	1094.0	627.0	1139.0	487.0	1306.0	6	
