SusanS, 20, f, w, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
IY	1	EVEN	569.9	2717.2	4186.1	173.2	264.9	227.7	565.593	565.563	565.653	0.09	11	3	2	2	0	1			571.6	2604.9	569.2	2723.8	569.4	2719.8	576.9	2629.7	575.5	2461.2	3	
AH	0	EVEN	545.0	2032.9	3210.1	137.2	175.1	836.5	565.736	565.713	565.782	0.069	6	4	4	2	1	0			545.4	1999.5	544.8	2033.9	539.8	2020.9	532.5	1999.0	520.6	1968.2	4	
AY	1	TIE	1028.1	1751.9	2890.5	256.0	215.4	1031.2	565.987	565.982	566.152	0.17	41	0	0	0	3	0			967.5	1824.6	878.8	2022.4	759.7	2154.0	631.1	2164.9	531.1	1909.6	5	
AE	1	AT	649.6	1794.5	2362.2	153.7	162.5	485.1	566.333	566.313	566.373	0.06	3	1	4	1	0	0			653.5	1793.4	648.4	1794.1	628.6	1787.2	601.6	1777.9	566.9	1767.7	6	
AA	1	BOTTOM	950.6	1594.4	2136.5	243.0	186.8	1152.2	566.629	566.563	566.762	0.199	5	1	4	1	1	1			890.3	1575.8	962.7	1600.5	970.9	1602.9	953.8	1627.3	886.7	1633.8	6	
AY	1	MY	788.7	1868.2	2729.9	328.3	152.1	665.7	568.866	568.863	568.964	0.101	41	0	0	0	2	0			731.8	1991.8	642.2	2112.2	566.2	2195.4	526.6	1959.9	551.6	1506.5	5	
EH	2	GIRLFRIEND	661.5	1705.7	2564.8	141.0	146.8	327.5	569.37	569.334	569.443	0.109	2	4	4	2	8	3			630.2	1704.8	665.3	1707.1	666.9	1719.6	645.7	1740.4	620.6	1781.6	5	
AE	1	JAN	558.6	2628.4	3418.2	136.9	353.4	356.1	570.296	570.233	570.423	0.19	33	4	4	2	5	0			487.1	2641.5	566.5	2623.7	623.3	2582.0	624.5	2388.0	653.2	2210.4	4	
AA	1	GOT	880.7	1884.8	2710.8	221.5	244.2	1583.0	570.649	570.582	570.782	0.2	5	1	4	1	6	0			804.1	1900.6	886.3	1867.9	917.6	1787.8	872.4	1636.9	694.2	1493.0	6	
EH	1	DETENTION	714.9	1823.4	3306.6	357.8	140.2	211.5	571.022	571.002	571.062	0.06	2	4	4	2	3	4			751.9	1811.7	710.2	1824.1	679.3	1831.6	652.4	1842.4	626.1	1863.5	4	
IY	1	SHE	491.5	2342.1	3152.9	187.7	839.0	298.6	571.957	571.91	572.05	0.14	12	0	0	0	5	0			511.0	2336.8	488.1	2331.3	467.3	2101.4	459.2	1772.3	527.4	1723.5	4	
AE	1	HAD	752.7	2202.9	3214.0	164.6	102.5	543.9	572.136	572.099	572.21	0.111	3	1	4	2	0	0			691.3	2230.3	757.4	2200.2	771.7	2163.6	697.5	2105.5	597.9	2063.2	4	
AH	0	TO	574.8	1760.6	3641.3	187.0	325.4	726.1	572.349	572.309	572.429	0.12	6	0	0	0	3	0			555.7	1759.0	577.1	1755.8	598.5	1686.0	628.0	1658.1	623.8	1419.7	4	
EY	1	STAY	696.8	2280.2	3745.5	418.2	390.5	398.3	572.684	572.629	572.74	0.111	22	0	0	0	3	0			679.3	2023.5	674.9	2157.0	696.8	2280.2	763.6	2379.9	785.1	2116.7	4	
IH	1	SIX	746.4	1778.0	3141.1	421.1	178.0	1026.0	573.093	573.049	573.18	0.131	1	1	6	1	3	3			714.9	1726.9	744.0	1784.0	795.5	1823.7	736.7	1859.0	828.9	1872.3	5	
AA	1	GOT	819.6	1955.2	2676.7	198.9	117.8	1654.1	574.204	574.181	574.251	0.07	5	1	4	1	6	0			742.7	1974.4	826.6	1953.4	867.0	1922.8	880.4	1880.5	882.8	1821.0	5	
EH	1	WEAR	561.5	1634.9	2156.4	187.3	205.3	212.0	574.443	574.42	574.49	0.07	24	6	4	2	9	0			558.0	1557.7	561.2	1642.9	550.1	1723.6	534.1	1769.3	522.9	1797.4	5	
AA	1	SOCKS	965.9	1662.6	1996.1	109.5	162.0	1235.4	574.717	574.66	574.83	0.17	5	1	6	1	3	3			856.5	1594.1	973.6	1663.2	1011.2	1660.5	1009.0	1673.5	965.5	1696.2	6	
OW	1	NO	556.3	1291.5	2229.1	111.1	242.7	583.3	575.057	575.041	575.15	0.109	63	0	0	0	4	0			557.6	1234.9	558.9	1201.2	550.6	1120.1	563.8	1031.5	531.2	1291.7	6	
AA	2	FLIPFLOPS	991.7	1592.7	3362.2	207.9	200.6	442.9	575.554	575.521	575.62	0.099	5	1	1	1	8	3			988.9	1577.1	992.9	1594.4	963.2	1588.6	890.4	1536.9	874.2	1495.4	4	
UW	1	STUPID	452.3	1533.3	2678.2	124.4	326.9	1077.7	577.453	577.43	577.499	0.069	82	1	1	1	3	1			456.0	1644.5	452.0	1516.7	453.9	1417.3	442.0	1383.0	521.4	1521.7	5	
AH	1	THE	926.8	1498.6	3207.2	94.6	237.8	124.2	578.667	578.644	578.714	0.07	6	0	0	0	3	0			918.8	1509.9	927.0	1495.7	923.8	1446.5	916.4	1418.9	925.3	1478.1	5	
AO	1	HALL	949.5	1412.8	3338.1	182.7	189.3	52.4	578.787	578.764	578.834	0.07	53	5	4	2	0	0			948.1	1428.6	950.5	1410.8	962.5	1382.3	979.1	1351.4	972.0	1298.2	5	
AA	1	MONITOR	1102.2	1701.3	3310.8	264.7	176.6	153.9	579.024	578.984	579.103	0.119	5	4	4	2	2	2			1075.2	1666.3	1103.2	1706.1	1104.5	1750.3	1071.5	1771.9	966.4	1765.1	4	
AH	0	MONITOR	528.9	1796.7	2984.6	130.3	98.9	1867.2	579.177	579.154	579.223	0.069	6	1	4	1	4	1			528.7	1793.1	528.5	1796.6	520.6	1791.6	503.1	1782.7	482.7	1760.1	5	
ER	0	MONITOR	598.2	1876.1	2289.4	108.9	103.4	555.4	579.406	579.353	579.513	0.16	94	0	0	0	3	0			609.1	1861.3	596.2	1878.2	605.4	1892.2	599.7	1902.0	535.0	1902.0	5	
AO	1	STALKS	844.1	1416.8	1938.1	108.8	147.2	1085.4	580.042	579.992	580.142	0.15	53	1	6	1	3	3			805.4	1493.5	845.7	1413.9	863.5	1408.9	840.7	1414.8	835.0	1284.5	6	
AW	1	OUT	911.4	1729.9	2984.1	87.2	380.4	504.3	581.458	581.451	581.601	0.15	42	1	4	1	0	0			893.8	1574.4	869.7	1549.6	853.8	1459.6	784.4	1389.6	582.3	1272.8	5	
AE	1	LAST	805.2	2035.3	3269.2	78.9	90.4	278.5	582.751	582.707	582.838	0.131	33	3	4	1	7	0			785.2	2023.8	807.6	2032.5	807.0	1993.2	762.7	1995.9	721.2	1933.1	4	
IY	1	WEEK	434.7	2795.8	4008.8	301.5	262.0	501.3	583.037	582.987	583.137	0.15	11	1	6	1	9	0			447.6	2630.7	433.7	2792.8	432.8	2769.0	437.6	2789.2	438.3	2854.8	3	
AA	1	JOHN	1055.5	1818.0	3338.4	666.9	212.2	317.6	583.374	583.337	583.447	0.11	5	4	4	2	5	0			906.4	1876.0	1062.8	1814.6	1130.4	1766.9	1076.4	1775.8	944.6	1829.5	4	
AA	1	GOT	802.5	1920.7	2160.1	168.5	470.2	1177.4	583.574	583.547	583.627	0.08	5	1	4	1	6	0			726.7	1964.8	806.9	1915.5	842.9	1871.2	858.4	1842.1	855.2	1711.2	5	
EH	1	SUSPENDED	921.2	1627.1	3288.9	242.1	153.5	545.7	583.944	583.917	583.998	0.081	2	4	4	2	1	4			860.4	1603.5	925.3	1629.5	941.6	1658.2	917.9	1694.1	843.6	1717.3	4	
AH	0	SUSPENDED	518.7	1880.0	3360.6	97.2	105.2	96.4	584.151	584.127	584.198	0.071	6	1	4	2	3	0			530.6	1874.7	517.1	1880.4	501.9	1876.4	484.0	1863.5	457.0	1843.4	4	
EH	1	SAID	658.8	1827.9	3383.2	187.4	90.0	229.1	585.067	585.041	585.12	0.079	2	1	4	2	3	0			617.9	1824.5	666.4	1825.5	680.7	1789.6	651.3	1734.5	593.1	1678.3	4	
EH	1	DRESS	788.3	1693.3	3195.1	152.6	151.9	540.3	585.41	585.37	585.49	0.12	2	3	4	1	8	0			701.9	1735.3	793.2	1688.1	825.0	1638.7	835.3	1608.3	819.9	1549.2	4	
OW	1	CODE	655.3	1183.6	2398.1	349.0	305.8	1095.2	585.715	585.7	585.83	0.13	62	1	4	2	6	0			571.4	1140.3	580.1	1092.0	529.9	1061.2	492.5	1100.5	444.6	1204.9	6	
AH	1	SUCKS	885.3	1460.1	3096.0	177.2	150.1	392.3	586.081	586.041	586.16	0.119	6	1	6	1	3	3			836.9	1439.9	886.8	1462.3	894.5	1450.2	888.1	1439.1	853.8	1428.1	4	
AY	1	I	825.7	1880.5	3491.4	488.3	334.9	346.2	587.167	587.127	587.208	0.081	41	0	0	0	0	0		m	628.8	1931.6	711.4	1916.3	825.7	1880.5	897.6	1775.9	803.4	1682.5	4	
OW	1	DON'T	578.8	1424.4	1733.1	209.7	171.7	938.7	587.25	587.228	587.318	0.09	62	4	4	2	3	0			572.4	1448.3	593.6	1354.8	611.4	1280.1	612.5	1254.9	605.8	1236.3	6	
IY	1	SEE	450.2	2107.4	3048.5	104.3	102.2	577.9	587.48	587.457	587.527	0.07	12	0	0	0	3	0			454.4	2172.4	449.9	2095.6	449.4	1931.4	452.8	1767.1	457.3	1628.4	4	
AE	1	THAT	804.0	1970.0	3252.3	199.1	167.2	616.9	588.168	588.108	588.287	0.179	3	1	4	1	3	0			747.8	1941.0	807.5	1969.8	838.3	1956.8	816.4	1963.9	772.1	2045.3	4	
AA	1	FATHER	919.4	1617.3	3107.9	145.1	156.6	477.2	589.771	589.727	589.858	0.131	43	3	3	2	1	1			902.7	1597.2	921.1	1619.2	894.1	1619.8	821.0	1609.0	740.8	1597.0	4	
EH	1	SAYS	565.8	1583.7	3107.9	195.3	388.3	529.3	590.088	590.068	590.128	0.06	2	3	4	2	3	0			567.3	1593.5	564.0	1582.7	593.9	1495.4	710.6	1516.3	795.2	1615.7	5	
AE	1	THAT	672.2	2022.3	3295.3	143.5	159.4	218.7	590.281	590.248	590.347	0.099	3	1	4	1	3	0			652.3	1953.6	672.9	2029.9	669.7	2073.2	645.4	2110.1	623.9	2139.7	4	
OW	1	KNOW	569.7	1611.3	3070.8	251.0	179.1	582.0	590.513	590.498	590.557	0.059	63	0	0	0	4	0			565.3	1627.4	583.7	1561.9	593.1	1509.0	594.6	1448.5	591.3	1408.1	4	
AY	1	I	632.2	1884.3	3314.2	338.9	191.2	264.7	590.681	590.647	590.748	0.101	41	0	0	0	0	0			623.0	1765.9	632.1	1894.6	615.1	2030.4	563.3	2143.7	544.2	2266.5	4	
IY	1	MEAN	599.2	2973.9	3923.3	289.8	226.6	965.4	590.89	590.847	590.977	0.13	11	4	4	2	2	0			563.6	2945.6	597.5	2975.6	560.3	2935.6	561.3	2974.6	559.1	3039.2	4	
OW	1	SO	557.3	1349.5	3120.6	156.2	174.3	1088.5	591.535	591.518	591.617	0.099	63	0	0	0	3	0			556.8	1319.3	559.7	1173.6	534.1	1146.3	502.8	1152.8	491.4	1210.2	5	
AE	1	THAT	775.0	1917.9	3407.2	191.0	132.0	232.7	592.041	592.008	592.108	0.1	3	1	4	1	3	0			770.3	1921.9	774.6	1918.1	756.6	1906.9	710.7	1849.9	607.6	1783.2	4	
AA	1	PROBABLY	983.0	1798.3	2892.0	54.3	608.8	151.8	596.864	596.847	596.898	0.051	5	1	1	2	8	1			981.0	1814.1	983.5	1797.1	986.3	1799.7	989.0	1798.9	993.3	1802.9	4	
IY	0	PROBABLY	511.7	2021.8	3247.1	171.6	263.1	458.2	597.028	596.998	597.087	0.089	12	0	0	0	8	0			579.1	1950.4	506.1	2022.7	439.0	1959.2	371.8	1708.2	375.5	1628.5	5	
IY	1	BE	436.5	2701.6	3730.2	93.2	146.7	1116.8	597.157	597.127	597.217	0.09	12	0	0	0	1	0			434.1	2617.3	436.0	2704.5	429.0	2715.2	439.9	2711.1	449.9	2643.4	4	
IY	0	PRETTY	547.5	2353.4	3437.9	183.7	254.5	563.0	597.477	597.437	597.557	0.12	12	0	0	0	3	0			519.0	2201.1	549.5	2367.7	549.1	2517.7	548.3	2704.9	581.0	2234.7	4	
IH	1	PRETTY	454.8	2209.4	3387.8	255.3	332.3	452.1	598.617	598.59	598.671	0.081	1	1	4	1	8	1			443.8	2276.0	455.2	2196.3	448.2	2153.7	421.6	2370.1	421.3	2501.9	4	
AH	1	TOUGH	891.7	1522.5	2767.8	151.5	167.1	127.3	598.808	598.761	598.901	0.14	6	3	2	1	3	0			799.5	1647.6	898.8	1516.0	935.3	1472.7	923.1	1449.4	880.8	1409.8	5	
AE	1	HAVE	759.7	2076.8	2833.1	151.2	124.1	2063.9	600.096	600.066	600.156	0.09	3	3	2	2	0	0			752.6	2091.6	760.1	2074.0	780.2	2008.4	813.6	1935.0	833.0	1884.2	5	
AH	0	TO	477.8	1371.4	2682.3	102.9	147.4	637.0	600.272	600.255	600.306	0.051	6	0	0	0	3	0			476.8	1396.6	477.7	1366.0	476.2	1320.5	473.5	1262.7	465.5	1201.8	6	
EH	1	WEAR	593.7	1852.4	2136.5	131.1	237.2	496.6	600.428	600.375	600.535	0.16	24	6	4	2	9	0			593.7	1751.5	591.2	1860.6	567.1	1883.1	540.5	1881.5	525.1	1888.3	5	
UW	1	SHOES	397.1	1356.1	2537.1	36.6	276.9	597.9	601.749	601.689	601.868	0.179	72	3	4	2	5	0			414.6	1537.9	395.8	1344.8	388.8	1397.3	392.2	1485.7	376.4	1596.6	5	
AA	1	SOCKS	983.0	1624.7	2945.6	171.1	155.7	513.9	602.195	602.148	602.288	0.14	5	1	6	1	3	3			901.2	1651.4	993.9	1624.3	1070.7	1637.4	1084.0	1637.1	1132.6	1640.3	4	
EH	1	EVERY	923.3	1730.9	3313.7	229.1	218.5	709.8	602.625	602.588	602.699	0.111	2	3	2	2	0	1			914.0	1710.6	922.7	1731.6	914.8	1724.1	882.8	1714.7	803.5	1696.6	4	
IY	0	EVERY	394.1	1998.1	2509.3	77.9	224.2	609.8	602.818	602.798	602.858	0.06	12	0	0	0	8	0			399.0	1989.6	393.1	1997.1	382.4	1988.1	367.9	1965.7	351.0	1905.5	5	
EY	1	DAY	772.9	2034.4	3516.5	193.6	120.0	410.6	602.973	602.898	603.098	0.2	22	0	0	0	3	0			713.0	1972.1	769.7	2025.5	737.9	2052.8	654.6	2283.0	556.2	2407.4	4	
AY	1	I	924.4	1604.9	2716.8	177.3	163.6	537.9	604.722	604.735	604.824	0.089	41	0	0	0	0	0		s	846.4	1774.2	787.7	1877.4	737.5	1976.2	649.8	1924.2	537.0	1628.2	5	
AA	2	FLIPFLOPS	894.9	1327.7	1971.5	125.9	106.1	1697.4	605.328	605.295	605.394	0.099	5	1	1	1	8	3			881.2	1265.7	894.4	1332.5	884.6	1358.7	891.8	1376.3	909.8	1397.5	6	
EH	1	EVERY	707.7	1554.1	3148.5	223.4	177.7	393.8	605.537	605.504	605.604	0.1	2	3	2	2	0	2			588.5	1529.4	723.5	1554.6	811.5	1570.0	824.7	1588.1	765.4	1586.8	5	
ER	0	EVERY	467.9	1603.1	2287.2	125.8	332.6	288.3	605.661	605.644	605.694	0.05	94	0	0	0	1	1			479.7	1640.5	467.9	1603.1	448.2	1579.9	439.2	1556.3	438.6	1568.5	6	
IY	0	EVERY	426.8	2094.8	2293.6	131.7	136.7	1721.6	605.714	605.694	605.754	0.06	12	0	0	0	7	0			436.6	2050.9	426.3	2096.1	515.0	2067.1	695.0	1982.1	674.2	1860.7	5	
EY	1	DAY	643.6	2087.8	3553.9	239.5	143.9	218.9	605.844	605.774	605.934	0.16	22	0	0	0	3	0			558.7	2049.2	622.9	2064.1	632.2	2104.5	622.6	2115.9	604.4	2139.3	4	
EH	1	EXCEPT	797.6	1754.3	3099.0	279.3	178.9	460.9	606.108	606.075	606.174	0.099	2	1	1	1	3	3			760.3	1836.2	801.4	1746.0	818.1	1683.0	802.0	1663.5	776.2	1759.0	5	
AY	1	I	975.4	1721.3	2712.5	101.3	311.8	1179.6	615.288	615.244	615.375	0.131	41	0	0	0	0	0		m	753.7	1602.8	975.0	1722.1	941.4	1385.8	911.6	1360.2	869.6	1567.0	6	
OW	1	DON'T	700.0	1375.3	2393.2	218.0	325.9	659.6	615.412	615.405	615.524	0.119	62	4	4	2	3	0			666.5	1248.3	610.5	1097.7	572.7	1067.0	564.7	1092.9	572.8	1272.7	6	
AE	1	HAVE	893.3	1917.2	3015.3	159.5	286.3	195.7	615.614	615.584	615.675	0.091	3	3	2	2	0	0			915.6	1977.8	887.7	1903.5	850.9	1820.4	805.9	1745.6	773.7	1674.1	5	
UW	1	STUPID	409.6	1535.0	2503.2	79.5	382.7	330.4	615.971	615.954	616.004	0.05	82	1	1	1	3	1			405.9	1554.4	409.6	1535.0	414.5	1522.1	423.2	1519.2	447.3	1526.9	6	
EH	1	DRESS	712.7	1655.5	2579.5	135.8	286.4	674.5	616.231	616.194	616.305	0.111	2	3	4	1	8	0			609.8	1695.3	724.9	1653.7	782.9	1662.4	822.4	1664.3	892.3	1771.4	5	
OW	1	CODE	555.7	1296.6	2656.2	208.6	275.3	182.4	616.525	616.504	616.595	0.091	62	1	4	2	6	0			556.4	1290.1	572.9	1273.0	565.1	1311.5	540.0	1398.4	512.8	1531.1	5	
IY	1	EITHER	467.7	2326.0	3336.3	204.1	697.4	772.3	616.698	616.654	616.785	0.131	11	3	3	2	0	1			461.2	2234.9	469.4	2340.0	463.1	2395.8	443.9	2318.3	451.6	2192.1	4	
ER	0	EITHER	632.6	1837.6	2905.4	113.3	229.5	1133.1	616.861	616.825	616.934	0.109	94	0	0	0	3	0			626.7	1839.1	632.8	1840.8	629.1	1728.9	613.4	1580.3	586.4	1687.2	6	
IY	0	PRETTY	462.3	2753.0	3963.4	121.5	165.0	440.8	618.544	618.484	618.664	0.18	12	0	0	0	3	0			474.7	2703.2	460.9	2762.6	451.3	2888.8	450.4	3105.8	1508.4	3400.9	3	
AY	0	DIVERSE	742.6	1951.3	3080.2	187.9	167.9	280.6	618.856	618.814	618.924	0.11	41	3	2	2	3	1		m	683.8	1905.0	739.5	1939.4	723.1	1982.7	653.6	1988.9	565.2	1862.8	5	
ER	1	DIVERSE	563.8	1514.1	2103.9	200.6	310.8	344.8	619.04	619.003	619.113	0.11	94	3	4	1	1	0			526.8	1436.1	568.9	1518.7	582.3	1578.7	527.0	1612.4	528.3	1568.6	6	
UW	1	SCHOOL	458.8	999.8	2451.6	130.9	364.2	447.7	619.33	619.313	619.363	0.05	72	5	4	2	6	0			463.8	1044.7	458.8	999.8	457.9	960.1	464.6	969.1	473.0	978.0	6	
AH	2	WHATEVER	582.9	1495.9	2205.1	191.9	241.9	843.3	620.073	620.033	620.154	0.121	6	1	4	1	9	2			487.1	1320.3	597.9	1501.5	758.8	1532.8	799.1	1492.2	775.6	1453.6	6	
AA	1	WANT	1060.1	1557.6	3401.3	356.4	130.4	209.8	620.573	620.493	620.733	0.24	5	4	4	2	9	3			964.9	1489.9	1066.4	1566.6	1096.3	1608.8	1119.7	1637.6	1124.5	1662.6	4	
EH	1	THERE	689.1	1940.8	2926.7	199.8	178.1	772.1	624.535	624.492	624.622	0.13	24	6	4	2	3	0			642.8	1907.8	692.4	1938.5	721.5	1845.5	742.5	1785.5	756.1	1768.1	5	
AA	1	ARE	1111.1	1568.1	2332.5	298.5	192.4	908.1	624.689	624.652	624.762	0.11	44	6	4	2	0	0			1055.0	1577.7	1112.0	1568.9	1062.8	1606.3	919.7	1634.3	771.9	1628.7	5	
AH	0	LIMITS	603.0	1860.7	3430.3	139.2	125.4	111.7	625.058	625.041	625.091	0.05	6	1	4	1	2	3			606.4	1863.5	603.0	1860.7	590.9	1848.0	574.8	1850.5	557.2	1846.0	4	
AA	1	ON	1005.4	1430.0	3233.4	338.7	127.9	336.7	625.244	625.201	625.331	0.13	53	4	4	2	0	0			995.5	1515.7	992.4	1419.1	791.3	1255.4	678.0	1037.5	753.2	2319.0	4	
IY	1	WE	412.2	2632.6		361.9	298.7		625.592	625.562	625.651	0.089	12	0	0	0	9	0			819.3	2875.2	411.9	2653.9	394.4	2783.5	376.1	2807.5	373.4	2826.1	3	
IH	1	GET	560.2	2235.5	3339.9	83.8	171.1	287.6	625.691	625.671	625.731	0.06	1	1	4	1	6	0			538.7	2313.0	561.9	2228.6	568.6	2153.3	563.7	2068.0	551.8	1981.1	4	
UW	1	TO	527.2	1223.3	2306.4	82.1	128.9	786.1	625.868	625.861	625.911	0.05	73	0	0	0	3	0			527.2	1223.3	514.9	1185.8	491.6	1126.4	484.3	1069.8	484.0	1040.4	6	
EH	1	WEAR	693.6	1846.8	2209.4	248.2	239.1	784.8	625.998	625.971	626.052	0.081	24	6	4	2	9	0			673.1	1790.2	695.8	1851.2	718.4	1894.7	724.0	1907.8	707.7	1915.7	5	
OW	1	NO	654.2	1520.2	2943.0	242.3	100.0	1213.7	626.826	626.801	627.011	0.21	63	0	0	0	4	0			740.8	1350.6	685.3	1205.5	618.0	1080.6	561.3	932.5	501.1	852.8	5	
IY	1	REVEALING	450.6	2922.7	3783.8	186.2	194.6	238.3	627.277	627.23	627.37	0.14	11	5	4	2	1	1			418.9	2716.1	456.4	2940.9	523.3	3084.6	588.3	3247.7	1061.9	3166.9	3	
IH	0	REVEALING	533.0	1727.3	3485.8	96.8	154.6	112.0	627.487	627.47	627.52	0.05	1	4	6	2	7	0			536.6	1651.0	533.0	1727.3	528.3	1877.1	523.6	2010.7	517.2	2180.6	4	
AH	1	STUFF	943.8	1430.5	3271.4	372.9	154.0	603.8	627.867	627.78	628.04	0.26	6	3	2	1	3	0			983.2	1454.1	942.3	1425.2	900.7	1388.5	936.9	1392.2	894.2	1317.6	4	
OW	1	KNOW	608.0	1440.3	2353.7	181.7	124.3	1437.0	629.059	629.04	629.12	0.08	63	0	0	0	4	0			604.8	1458.5	620.2	1402.3	641.3	1382.9	635.4	1381.9	610.0	1380.1	6	
AE	1	CAN'T	518.9	2672.2	3477.6	173.8	163.5	431.2	629.628	629.598	629.689	0.091	33	4	4	2	6	3			487.4	2751.7	527.3	2664.2	584.5	2556.2	630.7	2320.3	665.3	2105.3	4	
AY	1	LIKE	710.3	1550.1	3555.9	117.4	108.5	1054.5	629.914	629.878	630.008	0.13	47	1	6	1	7	0			704.7	1438.0	709.7	1658.5	682.2	1953.3	599.0	2266.0	490.3	2484.3	5	
AH	1	THE	690.6	1553.8	3205.9	165.8	283.2	165.6	630.188	630.148	630.268	0.12	6	0	0	0	3	0			670.6	1630.6	687.6	1541.2	656.2	1472.2	646.7	1447.7	625.6	1430.3	5	
AH	1	BUTT	780.9	1257.2	2726.6	119.6	98.8	279.3	630.598	630.558	630.678	0.12	6	1	4	1	1	0			699.5	1037.9	782.8	1270.1	781.7	1382.4	748.8	1494.0	665.5	1637.7	6	
AO	1	SHORTS	552.5	1024.7	2284.7	84.2	163.6	288.6	630.909	630.869	630.988	0.119	64	6	4	2	5	3			540.1	1084.6	553.3	1024.4	566.2	1054.4	577.9	1101.7	613.9	1173.7	6	
AH	1	BUTT	765.2	1162.8	2792.9	211.5	73.4	108.0	632.127	632.094	632.194	0.1	6	1	4	1	1	0			679.0	1158.7	783.7	1168.4	874.4	1213.1	858.4	1248.9	873.4	1304.7	6	
AW	1	OUT	1008.3	1840.8	3036.5	373.1	318.6	249.4	632.538	632.513	632.653	0.14	42	1	4	1	0	0			1032.8	1803.4	1081.9	1629.0	1053.1	1460.2	1004.3	1309.1	799.1	1128.6	4	
AH	1	OF	582.8	1287.4	3340.7	187.4	107.9	387.7	632.743	632.683	632.863	0.18	6	3	2	2	0	0			619.8	1227.6	581.8	1290.9	573.2	1336.3	559.5	1360.9	536.0	1332.9	5	
AE	1	THAT'S	695.3	1712.7	3316.9	237.5	165.4	511.4	635.789	635.769	635.829	0.06	3	1	4	1	3	3			720.6	1728.8	692.3	1709.7	666.1	1682.4	617.7	1688.5	555.7	1818.0	4	
IY	1	REASONABLE	435.6	2486.5	3066.0	239.8	541.0	821.1	636.056	636.029	636.11	0.081	11	3	4	2	7	2			450.4	2340.4	434.9	2488.3	429.7	2350.9	426.5	2112.0	414.2	2063.3	4	
AH	0	REASONABLE	501.9	1329.0	2841.4	130.5	109.2	531.4	636.256	636.239	636.29	0.051	6	1	1	2	4	1			501.7	1349.3	501.2	1323.4	492.8	1295.1	472.9	1397.8	454.1	1478.3	5	
AH	0	REASONABLE	681.3	1154.3	3205.7	257.1	70.7	186.0	636.412	636.369	636.499	0.13	6	5	4	2	1	0			664.9	1170.9	678.8	1152.6	644.8	1126.0	669.1	1091.7	839.9	1185.8	5	
IH	1	FLIPFLOPS	585.3	1391.0	2272.7	218.3	54.6	1619.8	637.71	637.693	637.744	0.051	1	1	1	1	8	4			596.9	1396.5	581.9	1388.8	551.0	1370.1	524.6	1352.8	497.8	1341.3	6	
AA	2	FLIPFLOPS	969.4	1450.5	3120.5	224.1	177.4	90.4	637.926	637.903	637.973	0.07	5	1	1	1	8	3			953.6	1447.2	969.9	1450.9	950.7	1444.4	883.3	1419.8	741.6	1386.3	4	
AY	1	I	985.3	1873.7	3104.3	117.8	263.3	272.6	649.16	649.121	649.23	0.109	41	0	0	0	0	0		s	990.3	2076.8	988.6	1864.7	924.2	1960.8	822.2	2001.2	722.8	1998.5	4	
IY	0	REALLY	644.6	1923.9	3625.2	141.3	157.7	201.8	649.414	649.391	649.461	0.07	12	0	0	0	7	0			644.3	1838.5	645.1	1933.8	650.6	2043.0	646.3	1826.8	624.8	1799.1	5	
OW	1	DON'T	714.4	1471.6	1733.6	197.5	258.3	370.6	649.535	649.501	649.64	0.139	62	4	4	2	3	3			667.2	1463.5	799.3	1396.2	831.2	1257.7	806.0	1191.1	619.3	1159.3	6	
OW	1	KNOW	891.2	1193.2	3232.0	460.1	110.9	487.4	649.808	649.801	649.89	0.089	63	0	0	0	4	0			830.6	1163.9	673.5	1104.4	576.5	1089.3	516.2	1062.2	514.5	1044.1	5	
AA	1	LOT	775.5	1223.2	2847.9	203.3	221.5	1257.8	650.882	650.812	651.023	0.211	5	1	4	1	7	0			702.1	1132.4	794.6	1223.7	962.4	1375.7	994.1	1538.9	963.5	1542.4	5	
AY	1	I'VE	900.5	1799.9	3738.0	182.6	157.6	816.5	651.988	651.966	652.087	0.121	41	3	2	2	0	0		s	899.6	1811.4	852.4	1883.1	740.5	1868.8	619.7	1726.7	536.6	1750.6	4	
AO	1	TALKED	1005.7	1377.2	3231.0	148.6	151.5	322.1	652.337	652.307	652.396	0.089	53	1	6	1	3	3			996.9	1370.9	1009.1	1378.2	1029.5	1371.4	1020.0	1375.2	994.2	1383.9	4	
UW	1	TO	481.6	1734.9	2938.4	104.9	133.7	565.2	652.593	652.586	652.736	0.15	73	0	0	0	3	0			494.0	1617.8	515.7	1356.6	505.0	1195.3	456.1	1065.2	454.0	1159.2	5	
AH	0	IN	435.2	1411.4	2993.9	218.9	108.6	548.2	652.997	652.967	653.056	0.089	6	4	4	2	0	0			671.8	1670.2	447.0	1412.3	445.1	1422.2	429.0	1412.4	415.1	1418.2	5	
IH	1	SYRACUSE	550.0	1894.0	2956.0	274.1	436.2	727.9	653.169	653.126	653.256	0.13	14	6	4	2	3	2			583.8	1837.6	547.9	1915.2	597.4	2012.3	644.5	1861.6	623.6	1901.7	5	
UW	2	SYRACUSE	482.0	1833.1	2635.5	70.3	286.0	1439.9	653.47	653.427	653.556	0.129	72	3	4	2	9	0			488.2	1941.7	483.7	1814.4	511.7	1671.5	472.8	1525.7	458.8	1391.0	5	
